ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_3QF1JY,0,0,0,0,0,0
ID_ZO8KHA,0,0,0,0,0,0
ID_K9PYT8,0,0,0,0,0,0
ID_QI8JG9,0,0,0,0,0,0
ID_QQTRMM,0,0,0,0,0,0
ID_TH808E,0,0,0,0,0,0
ID_LMWRAC,0,0,0,0,0,0
ID_AW91U7,0,0,0,0,0,0
ID_G90D2D,0,0,0,0,0,0
ID_RAVU77,0,0,0,0,0,0
ID_61GEC6,0,0,0,0,0,0
ID_MVNZ8F,0,0,0,0,0,0
ID_1QI418,0,0,0,0,0,0
ID_DQP75D,0,0,0,0,0,0
ID_TKOQON,0,0,0,0,0,0
ID_3HTFW1,0,0,0,0,0,0
ID_8KEJPH,0,0,0,0,0,0
ID_J8AEJ1,0,0,0,0,0,0
ID_ECH1M4,0,0,0,0,0,0
ID_D88GUO,0,0,0,0,0,0
ID_6U3FDV,0,0,0,0,0,0
ID_IITBB8,0,0,0,0,0,0
ID_1NH2JD,0,0,0,0,0,0
ID_83W49H,0,0,0,0,0,0
ID_W9M82U,0,0,0,0,0,0
ID_TJ3MK7,0,0,0,0,0,0
ID_45IHF3,0,0,0,0,0,0
ID_W9UTJU,0,0,0,0,0,0
ID_GFQSV3,0,0,0,0,0,0
ID_G8MQYI,0,0,0,0,0,0
ID_K9FWUG,0,0,0,0,0,0
ID_2CCRSP,0,0,0,0,0,0
ID_U1ST6M,0,0,0,0,0,0
ID_BIBW8E,0,0,0,0,0,0
ID_G1TRLN,0,0,0,0,0,0
ID_ZDCCE5,0,0,0,0,0,0
ID_GJ1X0Y,0,0,0,0,0,0
ID_6R8K2I,0,0,0,0,0,0
ID_SB5WMN,0,0,0,0,0,0
ID_IDNZZO,0,0,0,0,0,0
ID_1QOW1W,0,0,0,0,0,0
ID_8WP8VX,0,0,0,0,0,0
ID_XELVEF,0,0,0,0,0,0
ID_54OCQC,0,0,0,0,0,0
ID_8PAGNV,0,0,0,0,0,0
ID_GYR7IN,0,0,0,0,0,0
ID_FLBXIB,0,0,0,0,0,0
ID_5VQXP0,0,0,0,0,0,0
ID_C85QWY,0,0,0,0,0,0
ID_HMDPWN,0,0,0,0,0,0
ID_S213JS,0,0,0,0,0,0
ID_JJB0N9,0,0,0,0,0,0
ID_JI09Z4,0,0,0,0,0,0
ID_XQD518,0,0,0,0,0,0
ID_6WA8X2,0,0,0,0,0,0
ID_LV4Z3X,0,0,0,0,0,0
ID_HG6O68,0,0,0,0,0,0
ID_U5R2MX,0,0,0,0,0,0
ID_P91KWI,0,0,0,0,0,0
ID_1LR5GS,0,0,0,0,0,0
ID_4V99R0,0,0,0,0,0,0
ID_K7VOHK,0,0,0,0,0,0
ID_CW7BS0,0,0,0,0,0,0
ID_AFAB4R,0,0,0,0,0,0
ID_78AWWK,0,0,0,0,0,0
ID_STJEV5,0,0,0,0,0,0
ID_SNEFWM,0,0,0,0,0,0
ID_1Z5H24,0,0,0,0,0,0
ID_5Y7E9L,0,0,0,0,0,0
ID_SQPD1Y,0,0,0,0,0,0
ID_QGJOBR,0,0,0,0,0,0
ID_FK332O,0,0,0,0,0,0
ID_W4K932,0,0,0,0,0,0
ID_5C4970,0,0,0,0,0,0
ID_0QG01H,0,0,0,0,0,0
ID_E1URRC,0,0,0,0,0,0
ID_ND44I5,0,0,0,0,0,0
ID_MOKPZ9,0,0,0,0,0,0
ID_YKQU0Q,0,0,0,0,0,0
ID_20X7IL,0,0,0,0,0,0
ID_XNR8IL,0,0,0,0,0,0
ID_PKK3GF,0,0,0,0,0,0
ID_L8XKD7,0,0,0,0,0,0
ID_W6BRD9,0,0,0,0,0,0
ID_YR9NYE,0,0,0,0,0,0
ID_C9SGUI,0,0,0,0,0,0
ID_MTQKCA,0,0,0,0,0,0
ID_PVWOIW,0,0,0,0,0,0
ID_QE0PJR,0,0,0,0,0,0
ID_XFDKO4,0,0,0,0,0,0
ID_V3C88O,0,0,0,0,0,0
ID_HW2F25,0,0,0,0,0,0
ID_02IJBN,0,0,0,0,0,0
ID_N3R2G6,0,0,0,0,0,0
ID_MPKREV,0,0,0,0,0,0
ID_4NOKI6,0,0,0,0,0,0
ID_0UNLYT,0,0,0,0,0,0
ID_TYEL0C,0,0,0,0,0,0
ID_FEV7BL,0,0,0,0,0,0
ID_X1R31L,0,0,0,0,0,0
ID_XOOML1,0,0,0,0,0,0
ID_UHO4EX,0,0,0,0,0,0
ID_FREVOR,0,0,0,0,0,0
ID_KB7C08,0,0,0,0,0,0
ID_PTA13J,0,0,0,0,0,0
ID_PE2XKW,0,0,0,0,0,0
ID_D4AGS1,0,0,0,0,0,0
ID_8NHTDF,0,0,0,0,0,0
ID_HL6L8P,0,0,0,0,0,0
ID_2LQ63Z,0,0,0,0,0,0
ID_MRS220,0,0,0,0,0,0
ID_ZAG8Y6,0,0,0,0,0,0
ID_F9LA3J,0,0,0,0,0,0
ID_Y9DABF,0,0,0,0,0,0
ID_V3AI5Z,0,0,0,0,0,0
ID_88JV6U,0,0,0,0,0,0
ID_RNX724,0,0,0,0,0,0
ID_HGRAVW,0,0,0,0,0,0
ID_CJRB1K,0,0,0,0,0,0
ID_PTSP80,0,0,0,0,0,0
ID_9EAVDN,0,0,0,0,0,0
ID_YM45P0,0,0,0,0,0,0
ID_01A97D,0,0,0,0,0,0
ID_A1ECJZ,0,0,0,0,0,0
ID_JOQSKL,0,0,0,0,0,0
ID_C5CLUE,0,0,0,0,0,0
ID_0C8KZH,0,0,0,0,0,0
ID_YHO3I2,0,0,0,0,0,0
ID_AHK206,0,0,0,0,0,0
ID_ERLXBG,0,0,0,0,0,0
ID_3HL2C9,0,0,0,0,0,0
ID_5VE6UT,0,0,0,0,0,0
ID_3E2WXH,0,0,0,0,0,0
ID_1BWM6H,0,0,0,0,0,0
ID_NQVDII,0,0,0,0,0,0
ID_9MXZMG,0,0,0,0,0,0
ID_LVAH3V,0,0,0,0,0,0
ID_QA38KR,0,0,0,0,0,0
ID_QUPBR5,0,0,0,0,0,0
ID_7DOD5R,0,0,0,0,0,0
ID_VNBIPS,0,0,0,0,0,0
ID_6P7N3B,0,0,0,0,0,0
ID_ZO2QTR,0,0,0,0,0,0
ID_FYU27B,0,0,0,0,0,0
ID_DBX7DS,0,0,0,0,0,0
ID_W5VGS0,0,0,0,0,0,0
ID_DF3WU7,0,0,0,0,0,0
ID_I2M4VZ,0,0,0,0,0,0
ID_ERFJWP,0,0,0,0,0,0
ID_9P61Y7,0,0,0,0,0,0
ID_BF8224,0,0,0,0,0,0
ID_KNHULM,0,0,0,0,0,0
ID_WZ8Q7B,0,0,0,0,0,0
ID_D9GW24,0,0,0,0,0,0
ID_R6P82I,0,0,0,0,0,0
ID_OEPZP1,0,0,0,0,0,0
ID_AWGISG,0,0,0,0,0,0
ID_U5TTSQ,0,0,0,0,0,0
ID_58G5VW,0,0,0,0,0,0
ID_D53KBD,0,0,0,0,0,0
ID_L5XIHQ,0,0,0,0,0,0
ID_QJGRN9,0,0,0,0,0,0
ID_ANC2EL,0,0,0,0,0,0
ID_UND8Q0,0,0,0,0,0,0
ID_ZAKPQT,0,0,0,0,0,0
ID_V44OGQ,0,0,0,0,0,0
ID_RXMSOV,0,0,0,0,0,0
ID_RD8R38,0,0,0,0,0,0
ID_HPEF5S,0,0,0,0,0,0
ID_NY1UNI,0,0,0,0,0,0
ID_GS6HXS,0,0,0,0,0,0
ID_CPYKMJ,0,0,0,0,0,0
ID_V6RK3N,0,0,0,0,0,0
ID_VHNKKG,0,0,0,0,0,0
ID_912IN5,0,0,0,0,0,0
ID_XJ8UQJ,0,0,0,0,0,0
ID_SLUC5Z,0,0,0,0,0,0
ID_B3GS6V,0,0,0,0,0,0
ID_HCZVFD,0,0,0,0,0,0
ID_11LXBP,0,0,0,0,0,0
ID_943TOK,0,0,0,0,0,0
ID_98OF3U,0,0,0,0,0,0
ID_AIQRMM,0,0,0,0,0,0
ID_8AKZAI,0,0,0,0,0,0
ID_3ERPGD,0,0,0,0,0,0
ID_9N2BZ0,0,0,0,0,0,0
ID_ELGE1U,0,0,0,0,0,0
ID_NSSWZI,0,0,0,0,0,0
ID_RI54E7,0,0,0,0,0,0
ID_7E6BAM,0,0,0,0,0,0
ID_8T01EV,0,0,0,0,0,0
ID_XQNM9U,0,0,0,0,0,0
ID_5T9X89,0,0,0,0,0,0
ID_UNCSDQ,0,0,0,0,0,0
ID_NN5TUZ,0,0,0,0,0,0
ID_VRS6GC,0,0,0,0,0,0
ID_13DMQK,0,0,0,0,0,0
ID_ZP9WX2,0,0,0,0,0,0
ID_1I109E,0,0,0,0,0,0
ID_VSSJY6,0,0,0,0,0,0
ID_IEMM1P,0,0,0,0,0,0
ID_1ZVAM5,0,0,0,0,0,0
ID_YOQAQP,0,0,0,0,0,0
ID_ZHA6W2,0,0,0,0,0,0
ID_F3ZEOL,0,0,0,0,0,0
ID_4LITIF,0,0,0,0,0,0
ID_5ETGVM,0,0,0,0,0,0
ID_PQC182,0,0,0,0,0,0
ID_CS57AE,0,0,0,0,0,0
ID_9DOYYB,0,0,0,0,0,0
ID_3L5YZU,0,0,0,0,0,0
ID_6XOCO5,0,0,0,0,0,0
ID_9X5DUT,0,0,0,0,0,0
ID_SH20YB,0,0,0,0,0,0
ID_FHGVV9,0,0,0,0,0,0
ID_L4O697,0,0,0,0,0,0
ID_FC6AVA,0,0,0,0,0,0
ID_IX1XZE,0,0,0,0,0,0
ID_WLB3OY,0,0,0,0,0,0
ID_IVGM81,0,0,0,0,0,0
ID_OU57VU,0,0,0,0,0,0
ID_5ESG41,0,0,0,0,0,0
ID_J8UC33,0,0,0,0,0,0
ID_RZTGRM,0,0,0,0,0,0
ID_X20N3V,0,0,0,0,0,0
ID_FJEDHF,0,0,0,0,0,0
ID_SJE34O,0,0,0,0,0,0
ID_RZ9Y4F,0,0,0,0,0,0
ID_RS03YH,0,0,0,0,0,0
ID_T3ZPB4,0,0,0,0,0,0
ID_BKMKQW,0,0,0,0,0,0
ID_VR1KM6,0,0,0,0,0,0
ID_SVZ7XA,0,0,0,0,0,0
ID_FXZJ9P,0,0,0,0,0,0
ID_KNMLWQ,0,0,0,0,0,0
ID_IKARHH,0,0,0,0,0,0
ID_EG3WG1,0,0,0,0,0,0
ID_5YP67S,0,0,0,0,0,0
ID_KHCER6,0,0,0,0,0,0
ID_LB1ZVJ,0,0,0,0,0,0
ID_HXW1NS,0,0,0,0,0,0
ID_025265,0,0,0,0,0,0
ID_TUZVTJ,0,0,0,0,0,0
ID_8412IY,0,0,0,0,0,0
ID_YS28JJ,0,0,0,0,0,0
ID_KV57PL,0,0,0,0,0,0
ID_R7MUTH,0,0,0,0,0,0
ID_7W8OTR,0,0,0,0,0,0
ID_RLR27L,0,0,0,0,0,0
ID_K810PX,0,0,0,0,0,0
ID_IV0V7P,0,0,0,0,0,0
ID_JWVELH,0,0,0,0,0,0
ID_YK437J,0,0,0,0,0,0
ID_M8HQOP,0,0,0,0,0,0
ID_P53TGF,0,0,0,0,0,0
ID_0GMSEZ,0,0,0,0,0,0
ID_O8GCOX,0,0,0,0,0,0
ID_IZ6LA1,0,0,0,0,0,0
ID_BTYO7S,0,0,0,0,0,0
ID_C4SULL,0,0,0,0,0,0
ID_78O60N,0,0,0,0,0,0
ID_5PJW4M,0,0,0,0,0,0
ID_QW7JWQ,0,0,0,0,0,0
ID_6FCK76,0,0,0,0,0,0
ID_J5T35I,0,0,0,0,0,0
ID_FIKPR0,0,0,0,0,0,0
ID_U4XVP2,0,0,0,0,0,0
ID_5DLUXE,0,0,0,0,0,0
ID_X86LHN,0,0,0,0,0,0
ID_14Q6RD,0,0,0,0,0,0
ID_2X0LF9,0,0,0,0,0,0
ID_PZT1O4,0,0,0,0,0,0
ID_T0VXOC,0,0,0,0,0,0
ID_B8SSFI,0,0,0,0,0,0
ID_2P5Y4J,0,0,0,0,0,0
ID_X3NJBT,0,0,0,0,0,0
ID_KVD9F9,0,0,0,0,0,0
ID_IT07FQ,0,0,0,0,0,0
ID_USJ774,0,0,0,0,0,0
ID_88K33G,0,0,0,0,0,0
ID_QY83BU,0,0,0,0,0,0
ID_UF7243,0,0,0,0,0,0
ID_B6RUJE,0,0,0,0,0,0
ID_KVI6CR,0,0,0,0,0,0
ID_TCPBQ5,0,0,0,0,0,0
ID_0A3D61,0,0,0,0,0,0
ID_IUNS0S,0,0,0,0,0,0
ID_BAL7PW,0,0,0,0,0,0
ID_HIBJMU,0,0,0,0,0,0
ID_YA57G5,0,0,0,0,0,0
ID_TP1FM0,0,0,0,0,0,0
ID_NEHNAT,0,0,0,0,0,0
ID_GJ6EAI,0,0,0,0,0,0
ID_0CIEHB,0,0,0,0,0,0
ID_7Y89QF,0,0,0,0,0,0
ID_6T0VAE,0,0,0,0,0,0
ID_IKW38H,0,0,0,0,0,0
ID_ZML7ZV,0,0,0,0,0,0
ID_5UAGTH,0,0,0,0,0,0
ID_YKM2IB,0,0,0,0,0,0
ID_RNJTWY,0,0,0,0,0,0
ID_A33GZ8,0,0,0,0,0,0
ID_LO3Q82,0,0,0,0,0,0
ID_1QHERL,0,0,0,0,0,0
ID_LG9GE0,0,0,0,0,0,0
ID_VNZ3QZ,0,0,0,0,0,0
ID_LIDJSX,0,0,0,0,0,0
ID_KNMCFG,0,0,0,0,0,0
ID_GG3PR8,0,0,0,0,0,0
ID_5NP8O2,0,0,0,0,0,0
ID_RGOMLT,0,0,0,0,0,0
ID_P5VG1W,0,0,0,0,0,0
ID_0MM662,0,0,0,0,0,0
ID_J5Y7PU,0,0,0,0,0,0
ID_ZEHDY0,0,0,0,0,0,0
ID_RIZO46,0,0,0,0,0,0
ID_QSKCAZ,0,0,0,0,0,0
ID_JKMK9T,0,0,0,0,0,0
ID_3C2BK1,0,0,0,0,0,0
ID_86AMRV,0,0,0,0,0,0
ID_KKMWCT,0,0,0,0,0,0
ID_KFTO2Q,0,0,0,0,0,0
ID_C9EOF9,0,0,0,0,0,0
ID_VCCV99,0,0,0,0,0,0
ID_11L375,0,0,0,0,0,0
ID_Z0ZX8Q,0,0,0,0,0,0
ID_0XYW8F,0,0,0,0,0,0
ID_0221N3,0,0,0,0,0,0
ID_X5LN7Q,0,0,0,0,0,0
ID_TN8FUY,0,0,0,0,0,0
ID_3S3Q6C,0,0,0,0,0,0
ID_TQK7PN,0,0,0,0,0,0
ID_026QJO,0,0,0,0,0,0
ID_GI6XEF,0,0,0,0,0,0
ID_KQKFQH,0,0,0,0,0,0
ID_569S5F,0,0,0,0,0,0
ID_087YXO,0,0,0,0,0,0
ID_GHFIYF,0,0,0,0,0,0
ID_M2VJSV,0,0,0,0,0,0
ID_J41EOZ,0,0,0,0,0,0
ID_L9AYVK,0,0,0,0,0,0
ID_7LRO3G,0,0,0,0,0,0
ID_6FXFJ0,0,0,0,0,0,0
ID_99UIDN,0,0,0,0,0,0
ID_9ZXQCO,0,0,0,0,0,0
ID_KEVQ52,0,0,0,0,0,0
ID_4OHGZ7,0,0,0,0,0,0
ID_BTUU06,0,0,0,0,0,0
ID_G7Z3UK,0,0,0,0,0,0
ID_E5C3ZB,0,0,0,0,0,0
ID_EPH6A9,0,0,0,0,0,0
ID_Z0SOKW,0,0,0,0,0,0
ID_WNJ45A,0,0,0,0,0,0
ID_4E33DR,0,0,0,0,0,0
ID_NHY4V0,0,0,0,0,0,0
ID_NNBK1Y,0,0,0,0,0,0
ID_CV1BRR,0,0,0,0,0,0
ID_X70RUE,0,0,0,0,0,0
ID_ZYKJPD,0,0,0,0,0,0
ID_RFKV4T,0,0,0,0,0,0
ID_46V35V,0,0,0,0,0,0
ID_HXFJXO,0,0,0,0,0,0
ID_766C2X,0,0,0,0,0,0
ID_B522KP,0,0,0,0,0,0
ID_NNZRQ5,0,0,0,0,0,0
ID_6REZPV,0,0,0,0,0,0
ID_0B522U,0,0,0,0,0,0
ID_YDE5FQ,0,0,0,0,0,0
ID_QPQC3A,0,0,0,0,0,0
ID_QFC5OG,0,0,0,0,0,0
ID_RDR60H,0,0,0,0,0,0
ID_MIR1LK,0,0,0,0,0,0
ID_I3HT44,0,0,0,0,0,0
ID_OUCMMB,0,0,0,0,0,0
ID_K1OC1B,0,0,0,0,0,0
ID_KZ62H4,0,0,0,0,0,0
ID_UMT74G,0,0,0,0,0,0
ID_N8VDI6,0,0,0,0,0,0
ID_E2CZGL,0,0,0,0,0,0
ID_WFD1TM,0,0,0,0,0,0
ID_RNAW7W,0,0,0,0,0,0
ID_BD754O,0,0,0,0,0,0
ID_HAG65N,0,0,0,0,0,0
ID_92CEAO,0,0,0,0,0,0
ID_MO5XSX,0,0,0,0,0,0
ID_WDQMGW,0,0,0,0,0,0
ID_NCVJVG,0,0,0,0,0,0
ID_SE5AT9,0,0,0,0,0,0
ID_452A1U,0,0,0,0,0,0
ID_WY389E,0,0,0,0,0,0
ID_Z5G2VW,0,0,0,0,0,0
ID_8QW09D,0,0,0,0,0,0
ID_9W65RB,0,0,0,0,0,0
ID_IAR1TC,0,0,0,0,0,0
ID_2PVFDX,0,0,0,0,0,0
ID_T5TMGO,0,0,0,0,0,0
ID_IIJINI,0,0,0,0,0,0
ID_JYRV1A,0,0,0,0,0,0
ID_BRIWDT,0,0,0,0,0,0
ID_KVYYM5,0,0,0,0,0,0
ID_FMLX4W,0,0,0,0,0,0
ID_UX47K8,0,0,0,0,0,0
ID_QRS3Q0,0,0,0,0,0,0
ID_UU46AR,0,0,0,0,0,0
ID_FVZ6BG,0,0,0,0,0,0
ID_APXA0T,0,0,0,0,0,0
ID_JAUDVH,0,0,0,0,0,0
ID_78D5FE,0,0,0,0,0,0
ID_ZEPE89,0,0,0,0,0,0
ID_EGC3FR,0,0,0,0,0,0
ID_5VF785,0,0,0,0,0,0
ID_AFNCWF,0,0,0,0,0,0
ID_NO738V,0,0,0,0,0,0
ID_T24610,0,0,0,0,0,0
ID_B6UXCI,0,0,0,0,0,0
ID_G17P84,0,0,0,0,0,0
ID_I8PCQM,0,0,0,0,0,0
ID_LK2JX0,0,0,0,0,0,0
ID_A2QCM8,0,0,0,0,0,0
ID_B7QGQV,0,0,0,0,0,0
ID_NX6J76,0,0,0,0,0,0
ID_2L8F6L,0,0,0,0,0,0
ID_RNO3VS,0,0,0,0,0,0
ID_WNRVPK,0,0,0,0,0,0
ID_R6NB1B,0,0,0,0,0,0
ID_64SW9F,0,0,0,0,0,0
ID_4GDTVN,0,0,0,0,0,0
ID_TDEU9C,0,0,0,0,0,0
ID_SJVVC9,0,0,0,0,0,0
ID_25Z5FR,0,0,0,0,0,0
ID_L34AJW,0,0,0,0,0,0
ID_ZOSYAP,0,0,0,0,0,0
ID_CI0346,0,0,0,0,0,0
ID_VGEYOE,0,0,0,0,0,0
ID_O9X1LL,0,0,0,0,0,0
ID_M5NPEN,0,0,0,0,0,0
ID_YD2GMW,0,0,0,0,0,0
ID_ETCHDH,0,0,0,0,0,0
ID_J78U93,0,0,0,0,0,0
ID_5A0ZN0,0,0,0,0,0,0
ID_CY607Z,0,0,0,0,0,0
ID_KXY99G,0,0,0,0,0,0
ID_TJMU1U,0,0,0,0,0,0
ID_987N4I,0,0,0,0,0,0
ID_MV3Y4E,0,0,0,0,0,0
ID_G4C6ER,0,0,0,0,0,0
ID_QJEGY8,0,0,0,0,0,0
ID_F3SZAG,0,0,0,0,0,0
ID_SDLCZW,0,0,0,0,0,0
ID_8AQIX3,0,0,0,0,0,0
ID_CZ9O4I,0,0,0,0,0,0
ID_3J4A5T,0,0,0,0,0,0
ID_4PIPGN,0,0,0,0,0,0
ID_SVI077,0,0,0,0,0,0
ID_PCP2DX,0,0,0,0,0,0
ID_NHGKW9,0,0,0,0,0,0
ID_PJLFLZ,0,0,0,0,0,0
ID_UEI7E1,0,0,0,0,0,0
ID_6Q3C3P,0,0,0,0,0,0
ID_748PIZ,0,0,0,0,0,0
ID_05V8OI,0,0,0,0,0,0
ID_PB8UGU,0,0,0,0,0,0
ID_18BEK3,0,0,0,0,0,0
ID_AKH3DX,0,0,0,0,0,0
ID_PG1ZJ9,0,0,0,0,0,0
ID_U2N5AM,0,0,0,0,0,0
ID_ONDIOU,0,0,0,0,0,0
ID_8O0VLW,0,0,0,0,0,0
ID_24IP3N,0,0,0,0,0,0
ID_X9HSZT,0,0,0,0,0,0
ID_DEHJ7B,0,0,0,0,0,0
ID_V9REXI,0,0,0,0,0,0
ID_Q0JIB7,0,0,0,0,0,0
ID_4Q4645,0,0,0,0,0,0
ID_ZKTVQN,0,0,0,0,0,0
ID_HHOTC8,0,0,0,0,0,0
ID_2VK1VV,0,0,0,0,0,0
ID_1LR1PB,0,0,0,0,0,0
ID_UFG3WK,0,0,0,0,0,0
ID_30POCS,0,0,0,0,0,0
ID_O1JBTD,0,0,0,0,0,0
ID_L28R04,0,0,0,0,0,0
ID_4XQIY8,0,0,0,0,0,0
ID_6YKZ60,0,0,0,0,0,0
ID_SR4OPG,0,0,0,0,0,0
ID_7Y58VC,0,0,0,0,0,0
ID_MIGRJM,0,0,0,0,0,0
ID_MBHYWK,0,0,0,0,0,0
ID_R1RKC8,0,0,0,0,0,0
ID_042DMN,0,0,0,0,0,0
ID_76QVHP,0,0,0,0,0,0
ID_M7ZQB5,0,0,0,0,0,0
ID_EVURSU,0,0,0,0,0,0
ID_BR285V,0,0,0,0,0,0
ID_24TLS4,0,0,0,0,0,0
ID_J10FQO,0,0,0,0,0,0
ID_UPIF9C,0,0,0,0,0,0
ID_J2UW6P,0,0,0,0,0,0
ID_FECS1U,0,0,0,0,0,0
ID_ZLJNIO,0,0,0,0,0,0
ID_HM6F95,0,0,0,0,0,0
ID_S17LP1,0,0,0,0,0,0
ID_01FXDQ,0,0,0,0,0,0
ID_3IPYPF,0,0,0,0,0,0
ID_YWE7MS,0,0,0,0,0,0
ID_TCB67J,0,0,0,0,0,0
ID_XD9SHW,0,0,0,0,0,0
ID_3TL22U,0,0,0,0,0,0
ID_I19UPL,0,0,0,0,0,0
ID_29ISKS,0,0,0,0,0,0
ID_JGCMOM,0,0,0,0,0,0
ID_71UMTJ,0,0,0,0,0,0
ID_54K01O,0,0,0,0,0,0
ID_1YO3DO,0,0,0,0,0,0
ID_27PFIW,0,0,0,0,0,0
ID_BKVJQA,0,0,0,0,0,0
ID_PUB0ZI,0,0,0,0,0,0
ID_V6SMN3,0,0,0,0,0,0
ID_0ZOFHK,0,0,0,0,0,0
ID_M94TW1,0,0,0,0,0,0
ID_C823SH,0,0,0,0,0,0
ID_SC50OJ,0,0,0,0,0,0
ID_YAUV4R,0,0,0,0,0,0
ID_IOMDD3,0,0,0,0,0,0
ID_HE3Y73,0,0,0,0,0,0
ID_CAWMEQ,0,0,0,0,0,0
ID_81IJ38,0,0,0,0,0,0
ID_QFUX50,0,0,0,0,0,0
ID_U13QTT,0,0,0,0,0,0
ID_UEDSUL,0,0,0,0,0,0
ID_0TWM69,0,0,0,0,0,0
ID_CTIYZN,0,0,0,0,0,0
ID_5CERRE,0,0,0,0,0,0
ID_KC1ZNC,0,0,0,0,0,0
ID_8Q3LRH,0,0,0,0,0,0
ID_9CDLA5,0,0,0,0,0,0
ID_7HDOB8,0,0,0,0,0,0
ID_6B1SIE,0,0,0,0,0,0
ID_DVVRGO,0,0,0,0,0,0
ID_2QTOY9,0,0,0,0,0,0
ID_41UVG1,0,0,0,0,0,0
ID_8XSPVV,0,0,0,0,0,0
ID_8DRNO4,0,0,0,0,0,0
ID_IHC0B4,0,0,0,0,0,0
ID_UPSVCG,0,0,0,0,0,0
ID_V1EWHV,0,0,0,0,0,0
ID_EDRP5J,0,0,0,0,0,0
ID_6ZT49S,0,0,0,0,0,0
ID_688DSZ,0,0,0,0,0,0
ID_KTRS8U,0,0,0,0,0,0
ID_HAVFMX,0,0,0,0,0,0
ID_4OHSTT,0,0,0,0,0,0
ID_D14DB2,0,0,0,0,0,0
ID_DMKQ4R,0,0,0,0,0,0
ID_9EU6JS,0,0,0,0,0,0
ID_UPM0YG,0,0,0,0,0,0
ID_V86OOM,0,0,0,0,0,0
ID_FQ80WS,0,0,0,0,0,0
ID_RDEBO6,0,0,0,0,0,0
ID_NC8O5T,0,0,0,0,0,0
ID_HDPRVI,0,0,0,0,0,0
ID_N9EYVU,0,0,0,0,0,0
ID_JI8Q5T,0,0,0,0,0,0
ID_34Y9DR,0,0,0,0,0,0
ID_E8WY7K,0,0,0,0,0,0
ID_RW510L,0,0,0,0,0,0
ID_1H0I48,0,0,0,0,0,0
ID_EGA5JQ,0,0,0,0,0,0
ID_OTN1F3,0,0,0,0,0,0
ID_QDACDO,0,0,0,0,0,0
ID_ZEMQI5,0,0,0,0,0,0
ID_63M4X7,0,0,0,0,0,0
ID_KR841V,0,0,0,0,0,0
ID_WR0XZG,0,0,0,0,0,0
ID_Z70N5M,0,0,0,0,0,0
ID_PVJLRL,0,0,0,0,0,0
ID_7EDQMR,0,0,0,0,0,0
ID_BU5Z0R,0,0,0,0,0,0
ID_8MRLEX,0,0,0,0,0,0
ID_8JEWLP,0,0,0,0,0,0
ID_CSVCR9,0,0,0,0,0,0
ID_J8IE72,0,0,0,0,0,0
ID_U9P7FY,0,0,0,0,0,0
ID_WSV31O,0,0,0,0,0,0
ID_BBFEO3,0,0,0,0,0,0
ID_4LQISD,0,0,0,0,0,0
ID_N7X5SU,0,0,0,0,0,0
ID_CO0M1V,0,0,0,0,0,0
ID_1TX26Q,0,0,0,0,0,0
ID_YBOUBP,0,0,0,0,0,0
ID_TY7PYV,0,0,0,0,0,0
ID_GFJBOO,0,0,0,0,0,0
ID_0QIEVZ,0,0,0,0,0,0
ID_W7HMMW,0,0,0,0,0,0
ID_2KKV8S,0,0,0,0,0,0
ID_XPJCQ1,0,0,0,0,0,0
ID_8VQ82J,0,0,0,0,0,0
ID_7YOW0E,0,0,0,0,0,0
ID_LNZ9ED,0,0,0,0,0,0
ID_7M8G3A,0,0,0,0,0,0
ID_REY7Y4,0,0,0,0,0,0
ID_Y4B4O7,0,0,0,0,0,0
ID_71E57J,0,0,0,0,0,0
ID_YS77QO,0,0,0,0,0,0
ID_VP4TIY,0,0,0,0,0,0
ID_0ZSP1X,0,0,0,0,0,0
ID_EQ3DBB,0,0,0,0,0,0
ID_H173PI,0,0,0,0,0,0
ID_DP48N0,0,0,0,0,0,0
ID_NTGPZG,0,0,0,0,0,0
ID_R4BZEG,0,0,0,0,0,0
ID_F4C1ZX,0,0,0,0,0,0
ID_AR4HAO,0,0,0,0,0,0
ID_TJAXJ8,0,0,0,0,0,0
ID_TMKXE2,0,0,0,0,0,0
ID_XO28FQ,0,0,0,0,0,0
ID_UG6RWR,0,0,0,0,0,0
ID_MH9N99,0,0,0,0,0,0
ID_ZWWJ7W,0,0,0,0,0,0
ID_UVRWGM,0,0,0,0,0,0
ID_XKPJF3,0,0,0,0,0,0
ID_B66QBT,0,0,0,0,0,0
ID_868CQL,0,0,0,0,0,0
ID_PKPLAW,0,0,0,0,0,0
ID_Q3035H,0,0,0,0,0,0
ID_Z5AMC6,0,0,0,0,0,0
ID_W0DZUH,0,0,0,0,0,0
ID_HY51VX,0,0,0,0,0,0
ID_GOGWE0,0,0,0,0,0,0
ID_56RYGV,0,0,0,0,0,0
ID_S94Q2Y,0,0,0,0,0,0
ID_YZ2N8C,0,0,0,0,0,0
ID_UGRWIB,0,0,0,0,0,0
ID_N80HPR,0,0,0,0,0,0
ID_3CW0MI,0,0,0,0,0,0
ID_HDCRX0,0,0,0,0,0,0
ID_044W19,0,0,0,0,0,0
ID_R67PHH,0,0,0,0,0,0
ID_TIOYYB,0,0,0,0,0,0
ID_6AVKC3,0,0,0,0,0,0
